id,corporation,infodate,texte
318810,476,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvements en faveur des fonds de réserve spéciale, de prévoyance ou d'amortissement de capital. Sur le surplus : 15% au conseil d'administration, 85 % aux actions."
318823,2450,31/12/1912,"Répartition des bénéfices : somme nécessaire à l'amortissement du capital avant la fin de la concession, 6 % d'intérêt aux actions, 5 % à la réserve. Le solde aux actions."
318840,2448,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvement facultatif en faveur des fonds de réserve spéciale, fonds de prévoyance ou amortissement du capital. Sur le surplus : 85 % aux actions, 15 % au conseil d'administration."
318858,4835,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 % d'intérêt aux actions de priorité, 4 % d'intérêt aux actions ordinaires. Sur le surplus : 10 % au conseil d'administration, prélèvement pour l'amortissement du fonds social en commençant par les actions de priorité. Sur le solde : 20 % aux actions de priorité, et 80 % aux ordinaires."
318872,2452,31/12/1912,"Répartition des bénéfices : prélèvement de 40 centimes par action sur le montant du revenu annuel net de 1.154 francs par àilomètre garanti par l'Etat, pour l'amortissement du capital ; le reste de ce revenu est réparti à titre d'intérêt aux actions. Le surplus des produits nets est considéré comme bénéfice, et après versement de la part revenant à l'Etat, est ainsi réparti : 5 % à la réserve légale ; 5 % aux administrateurs, le solde aux actions."
318908,2453,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus 3 % au directeur, 3 % à l'administrateur délégué, 15 % au conseil d'administration. 79 % aux actionnaires."
318925,3485,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 3 1/2 % d'intérêt aux actions. Sur le surplus, prélèvement pour l'amortissement du capital. Sur l'excédent : 10 % au conseil d'administration, 90 % aux actions."
319025,3226,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvement nécessaire à l'amortissement des actions de capital en 99 ans, 4 % d'intérêt aux actions de capital. Sur le surplus, 47 1/2 % aux actions de capital et de jouissance, 47 1/2 % aux actions de dividende, 5 % au conseil d'administration, aux commissaires et aux délégués de la colonie du Congo."
319045,2608,31/12/1912,"Répartition des bénéfices : 5 % au fonds de prévoyance. Sur le solde : 90 % aux obligataires de la ligne Beyrouth-Damas-Hauran, 10% au profit de la Société qui en fera usage dans les termes de ses statuts, une attribution minima de 10 francs sera attribuée d'abord par préférence à chaque obligation. Lorsque la part attribuée annuellement aux obligations aura permis de répartir 15 francs d'intérêt à chacune, le surplus sera exclusivement affecté à leur amortissement."
319104,10228,31/12/1912,"Répartition des bénéfices : prélèvement pour la réserve, 4 % des bénéfices aux actions, payement aux administrateurs de la part dans les bénéfices que l'assemblée générale leur accordera tous les cinq ans. Le solde aux actions."
319116,2603,31/12/1912,"Répartition des bénéfices : 4,5 % d'intérêt aux actions privilégiées, 4 % aux actions ordinaires. Le solde à toutes les actions."
319171,2221,31/12/1912,"Répartition des bénéfices : 5 % d'intérêt aux actions, 5 % au fonds de réserve. Sur l'excédent : 4 % au conseil d'administration, 6 % aux fondateurs, 90 % aux actions (sauf prélèvement pour fonds de prévoyance)."
319221,1162,31/12/1912,"Répartition des bénéfices : sommes nécessaires au service des emprunts, 5 % d'intérêt aux actions, prélèvement pour l'amortissement du capital, somme nécessaire à la restitution des avances faites par l'Etat. Sur l'excédent : 5 % au fonds de réserve, allocations aux administrateurs. Le solde aux actions."
319251,10232,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions de capital privilégiées, 5 % d'intérêt aux actions de capital, 1 % à chaque administrateur, 1/3 % à chaque commissaire. Sur le solde : 30 % aux actions de capital privilégiées et aux actions de capital, et 70 % aux parts de fondateur."
319265,2226,31/12/1912,"Répartition des bénéfices : somme nécessaire à l'amortissement du capital cinq ans avant l'expiration de la concession, 5 % d'intérêt aux actions, 5 % au fonds de réserve. Le solde aux actions."
319310,10267,31/12/1912,Répartition des bénéfices : 10 % à la réserve. Sur l'excédent 3 % au Conseil d'administration. Le solde aux actions.
319322,3247,31/12/1912,"Répartition des bénéfices : 3 % au moins pour la réserve, 7 % au Conseil d'administration. Le solde aux actions."
319351,10041,31/12/1912,"Répartition des bénéfices : 2 % pour le fonds d'investition : 5 % à la réserve, 10 % au conseil d'administration, le solde aux actions."
319391,2439,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions de priorité, 5 % d'intérêt aux actions ordinaires. Sur le surplus : 5 % au conseil d'administration et 95 % à toutes les actions, indistinctement."
319419,2585,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 1/2 % d'intérêt aux actions privilégiées, somme nécessaire pour assurer l'amortissement des actions privilégiées, ladite somme étant prélevée sur les bénéfices des années suivantes, en cas d'insuffisance ; 4 1/2 % d'intérêt aux actions ordinaires. Sur le surplus : 5 % au directeur et 15 % aux administrateurs. Sur l'excédent, prélèvement pour amortissement des actions ordinaires. Le solde aux actions privilégiées, ordinaires et de jouissance."
319445,2442,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 % d'intérêt aux actions, annuité d'amortissement des actions de capital dans le délai de la concession. Sur le surplus : 10 % au conseil d'administration, 90 % aux actions."
319460,2443,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 1/2 % d'intérêt aux actions de priorité, somme nécessaire à l'amortissement des actions de priorité numéros 12.501 à 15.000, 5 % aux actions ordinaires et privilégiées, somme nécessaire à leur amortissement. Sur le solde : 7 % au personnel, 5 % au conseil d'administration, 50 % aux actions et 50 % aux délégations de dividende."
319481,1604,31/12/1912,"Répartition des bénéfices : intérêt de 29 fr. 60 aux actions, plus 0 fr. 40 pour l'amortissement de toutes les actions, soit un total de 30 francs par action de capital, représentant le minimum de 6 % par an, garanti par l'Etat. Sur le surplus : 5 % à la réserve légale ; 5 % aux administrateurs. L'excédent aux actions."
319498,7006,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 % d'intérêt aux actions. Après remboursement des sommes avancées par la Compagnie du Midi, l'excédent des produits est réparti également entre toutes les actions amorties et non amorties, jusqu'à ce que l'intérêt et le dividende des actions non amorties ait été porté à 5 % et celui des actions amorties à 1 % de leur capital nominal. Dans le cas où ce taux est dépassé, le surplus est partagé dans la proportion de 2/3 pour la Compagnie du Midi et de 1/3 pour les actions."
319514,2445,31/12/1912,"Répartition des bénéfices : 25 francs par action, sur lesquels 0 fr. 70 sont affectés à l'amortissement du capital, 5 % à la réserve légale ; 10 % au conseil d'administration, 90 % aux actions."
319533,2223,31/12/1912,"Répartition des bénéfices : 5 % d'intérêt aux actions, 5 % au fonds de réserve. Sur l'excédent, 5 % aux administrateurs, 10 % aux parts de fondateurs. Le solde aux actions."
319576,3355,31/12/1912,"Répartition des bénéfices : 5 % au fonds de réserve, 4 % d'intérêt non cumulatif aux actions de Première préférence, 5 % d'intérêt non cumulatif aux actions de seconde préférence. Le solde aux actions de seconde préférence et aux actions ordinaires."
319673,2580,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 % d'intérêt aux actions, prélèvement pour l'amortissement du fonds social. Sur le surplus : 20 % aux administrateurs et 80 % aux actions amorties et non amorties."
319689,2581,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 5 % au conseil d'administration, 95% aux actions."
319705,7046,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; somme nécessaire pour amortir le capital social pendant la durée de la concession, 4 % d'intérêt aux actions, somme à fixer pour réserves diverses. Le solde aux actions."
319728,493,31/12/1912,"Répartition des bénéfices : prélèvement variable pour, constituer le fonds de réserve, somme nécessaire pour l'amortissement du capital, somme nécessaire pour servir 16 francs d'intérêt à toutes les actions, en partie afférente aux actions amorties devant être versée au fonds d'amortissement. Le surplus des produits est réparti également entre toutes les actions amorties et non amorties."
319766,2583,31/12/1912,Répartition des bénéfices : 5 % à la réserve légale ; somme nécessaire à l'amortissement du capital à l'expiration de la Société ; 5 % d'intérêt aux actions. Sur le surplus : 80 % aux actions et 20 % au conseil d'administration.
319795,2593,31/12/1912,Répartition des bénéfices : somme suffisante pour amortir le capital pendant la durée de la concession ; 4 % d'intérêt aux actions. Sur le surplus : 10 % au conseil d'administration ; 90 % aux actions.
319821,303,31/12/1912,"Répartition des bénéfices : somme nécessaire à assurer l'amortissement au capital, 3 % du capital social pour servir aux actions un intérêt annuel de 15 francs, la portion afférente aux actions amorties étant versée au fonds d'amortissement, 3 % du produit net au fonds de réserve jusqu'à ce que ce dernier atteigne 5 millions de francs. Après ces divers prélèvements et ceux auxquels peuvent donner lieu la convention avec l'Etat relative à la garantie d'intérêt et au partage avec l'Etat d'une partie des bénéfices, l'excédent est réparti entre toutes les actions. Quand toutes les actions auront reçu une somme totale de 20 millions, 15 % du surplus sera attribué aux employés de la Compagnie."
319886,1605,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 francs d'intérêt aux actions, le solde aux actions de capital et de jouissance."
319933,653,31/12/1912,"Répartition des bénéfices : 3 % à la réserve légale ; somme nécessaire pour l'amortissement des actions, somme nécessaire à assurer à chaque action, amortie ou non, un intérêt de 20 francs, l'intérêt des titres amortis étant versé au fonds d'amortissement. Le surplus des bénéfices est réparti entre toutes les actions."
319953,2587,31/12/1912,Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur l'excédent 25 % au maximum pour le fonds de prévoyance. Sur le surplus : 10 % au conseil d'administration et 90 % aux actions.
319968,7051,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 4 % d'intérêt aux actions, le solde devant servir à l'amortissement du capital, après remboursement en principal et intérêts des sommes qui auraient été avancées par la Compagnie du Midi."
319983,2441,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 3 % d'intérêt aux actions. Sur l'excédent : 10 % pour l'amortissement des actions. Sur le solde, 1 % à chaque membre du conseil. Le surplus aux actions, sauf prélèvement, en faveur d'un fonds de prévoyance, d'une somme ne dépassant pas le cinquième des bénéfices restants."
320006,3071,31/12/1912,Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au conseil d'administration et 90 % aux actions.
320023,2589,31/12/1912,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : prélèvement facultatif en faveur d'un fonds de prévoyance ou du personnel. Sur l'excédent : 10% au conseil d'administration, 90% aux actionnaires."
320045,2590,31/12/1912,"Répartition des bénéfices : somme nécessaire à payer le dividende fixe de 20 % aux créanciers qui n'auraient pas opté pour la conversion, 10 % des bénéfices pour la constitution d'un fonds de prévoyance jusqu'à concurrence de 2 millions. Sur l'excédent, 93 1/4 % aux obligations concordataires, 6 1/4 % à la Société. Sur ces 6 1/4 % : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus: 10% au conseil d'administration, 90 % aux actions."
